time,open,high,low,close,volume
2010-01-14 00:00,1142.468,1145.59,1130.439,1139.896,1415
2010-01-15 00:00,1139.935,1140.31,1126.828,1129.598,1088
2010-01-17 00:00,1129.57,1133.001,1126.636,1131.464,303
2010-01-18 00:00,1131.482,1138.983,1131.482,1137.241,1274
2010-01-19 00:00,1137.243,1141.058,1128.284,1134.14,1417
2010-01-20 00:00,1134.103,1135.279,1106.993,1111.617,1414
2010-01-21 00:00,1111.604,1117.198,1089.162,1094.299,1420
2010-01-22 00:00,1094.139,1098.196,1081.867,1092.037,1106
2010-01-24 00:00,1091.373,1099.156,1089.494,1098.375,296
2010-01-25 00:00,1098.344,1103.651,1092.798,1096.928,1418
2010-01-26 00:00,1096.847,1101.852,1085.536,1100.141,1418
2010-01-27 00:00,1100.061,1100.576,1080.225,1087.965,1412
2010-01-28 00:00,1087.845,1095.433,1074.105,1084.484,1414
2010-01-29 00:00,1084.401,1089.259,1074.149,1080.525,1110
2010-01-31 00:00,1078.984,1084.151,1076.718,1077.969,298
2010-02-01 00:00,1078.162,1107.084,1076.047,1104.851,1417
2010-02-02 00:00,1104.746,1117.679,1098.554,1113.095,1417
2010-02-03 00:00,1113.176,1124.254,1105.649,1108.405,1419
2010-02-04 00:00,1108.395,1110.256,1059.334,1064.73,1422
2010-02-05 00:00,1064.712,1067.614,1044.703,1065.619,1105
2010-02-07 00:00,1065.347,1069.101,1063.751,1066.019,301
2010-02-08 00:00,1065.924,1073.196,1061.33,1064.623,1412
2010-02-09 00:00,1064.651,1082.715,1064.018,1075.457,1418
2010-02-10 00:00,1075.295,1081.791,1062.835,1078.541,1419
2010-02-11 00:00,1078.514,1097.383,1074.529,1089.512,1417
2010-02-12 00:00,1089.386,1093.054,1077.573,1093.024,1091
2010-02-14 00:00,1093.055,1096.965,1091.851,1094.331,292
2010-02-15 00:00,1094.379,1106.084,1091.194,1104.207,1260
2010-02-16 00:00,1104.385,1120.632,1104.021,1116.179,1416
2010-02-17 00:00,1116.287,1126.65,1098.629,1103.852,1417
2010-02-18 00:00,1103.932,1123.696,1097.694,1105.034,1424
2010-02-19 00:00,1105.072,1125.768,1100.118,1118.786,1110
2010-02-21 00:00,1117.198,1130.283,1117.148,1126.079,302
2010-02-22 00:00,1126.046,1127.512,1109.764,1113.194,1411
2010-02-23 00:00,1113.096,1120.402,1099.013,1106.487,1418
2010-02-24 00:00,1106.433,1106.708,1089.682,1094.753,1413
2010-02-25 00:00,1094.715,1108.882,1088.036,1106.927,1420
2010-02-26 00:00,1107.023,1118.4,1106.448,1117.161,1107
2010-02-28 00:00,1115.898,1119.719,1114.472,1115.411,298
2010-03-01 00:00,1115.293,1123.064,1111.732,1117.34,1406
2010-03-02 00:00,1117.685,1137.118,1114.27,1132.286,1412
2010-03-03 00:00,1132.306,1144.591,1131.747,1135.466,1403
2010-03-04 00:00,1135.579,1140.967,1125.587,1132.574,1410
2010-03-05 00:00,1132.494,1140.135,1127.616,1134.198,1106
2010-03-07 00:00,1133.514,1136.88,1131.71,1133.584,297
2010-03-08 00:00,1133.329,1137.359,1118.171,1121.494,1414
2010-03-09 00:00,1121.441,1123.714,1109.226,1122.782,1424
2010-03-10 00:00,1122.742,1127.707,1103.295,1108.675,1405
2010-03-11 00:00,1108.569,1111.14,1100.342,1109.528,1415
2010-03-12 00:00,1109.802,1118.936,1098.291,1101.236,1102
2010-03-14 00:00,1099.22,1104.735,1099.02,1104.583,356
2010-03-15 00:00,1104.649,1109.882,1101.033,1109.407,1406
2010-03-16 00:00,1109.54,1128.118,1109.032,1127.58,1410
2010-03-17 00:00,1127.601,1132.433,1117.995,1123.479,1419
2010-03-18 00:00,1123.548,1128.797,1117.861,1123.736,1395
2010-03-19 00:00,1123.715,1126.247,1101.237,1106.416,1047
2010-03-21 00:00,1106.272,1107.586,1102.841,1107.172,355
2010-03-22 00:00,1107.142,1108.283,1092.529,1104.635,1428
2010-03-23 00:00,1104.556,1107.314,1094.222,1104.2,1431
2010-03-24 00:00,1104.048,1104.323,1084.702,1088.409,1427
2010-03-25 00:00,1088.256,1095.304,1086.115,1092.689,1415
2010-03-26 00:00,1092.791,1108.609,1090.72,1106.824,1048
2010-03-28 00:00,1106.362,1114.248,1102.761,1105.85,387
2010-03-29 00:00,1105.81,1114.104,1104.457,1110.374,1414
2010-03-30 00:00,1110.414,1113.005,1101.502,1106.717,1435
2010-03-31 00:00,1106.685,1117.677,1104.754,1112.265,1420
2010-04-01 00:00,1112.327,1127.539,1111.103,1118.862,1407
2010-04-02 00:00,1118.8,1124.704,1117.071,1120.898,796
2010-04-04 00:00,1120.23,1127.142,1118.874,1124.043,351
2010-04-05 00:00,1123.83,1132.98,1123.11,1127.875,1418
2010-04-06 00:00,1127.881,1138.291,1122.463,1134.514,1402
2010-04-07 00:00,1134.596,1152.565,1132.236,1145.734,1417
2010-04-08 00:00,1145.55,1153.249,1142.77,1150.084,1412
2010-04-09 00:00,1150.093,1163.754,1149.591,1161.299,1044
2010-04-11 00:00,1159.648,1169.368,1157.547,1164.774,358
2010-04-12 00:00,1164.701,1167.156,1150.748,1151.698,1431
2010-04-13 00:00,1151.677,1156.872,1144.47,1154.748,1436
2010-04-14 00:00,1154.848,1161.697,1151.547,1157.148,1425
2010-04-15 00:00,1156.947,1161.297,1149.848,1154.805,1414
2010-04-16 00:00,1154.607,1157.348,1129.144,1136.998,1049
2010-04-18 00:00,1133.442,1137.392,1131.61,1135.828,383
2010-04-19 00:00,1135.81,1137.761,1123.126,1135.853,1431
2010-04-20 00:00,1135.76,1145.566,1134.787,1141.554,1409
2010-04-21 00:00,1141.756,1149.595,1137.078,1145.446,1404
2010-04-22 00:00,1145.378,1149.056,1131.799,1139.068,1420
2010-04-23 00:00,1139.098,1157.329,1134.604,1157.015,1041
2010-04-25 00:00,1156.97,1159.451,1153.424,1157.737,357
2010-04-26 00:00,1157.762,1158.586,1150.443,1153.902,1425
2010-04-27 00:00,1153.899,1171.73,1146.131,1164.465,1414
2010-04-28 00:00,1164.475,1173.652,1160.469,1165.166,1414
2010-04-29 00:00,1165.121,1174.467,1162.032,1171.519,1409
2010-04-30 00:00,1171.469,1181.253,1169.528,1178.544,1049
2010-05-02 00:00,1177.919,1179.101,1175.649,1177.495,353
2010-05-03 00:00,1177.559,1187.373,1175.771,1179.337,1405
2010-05-04 00:00,1179.304,1191.942,1165.823,1166.652,1403
2010-05-05 00:00,1166.631,1177.228,1157.506,1174.559,1413
2010-05-06 00:00,1174.59,1209.579,1171.933,1199.359,1417
2010-05-07 00:00,1199.357,1212.467,1192.389,1207.726,1049
2010-05-09 00:00,1207.52,1207.702,1195.317,1197.394,360
2010-05-10 00:00,1197.387,1203.679,1184.156,1201.109,1416
2010-05-11 00:00,1201.155,1233.67,1200.499,1226.666,1417
2010-05-12 00:00,1226.69,1247.897,1226.419,1235.763,1425
2010-05-13 00:00,1235.753,1242.507,1226.885,1235.668,1438
2010-05-14 00:00,1235.601,1248.756,1218.47,1231.023,1050
2010-05-16 00:00,1229.697,1240.177,1228.652,1240.082,357
2010-05-17 00:00,1239.958,1241.89,1218.983,1225.288,1404
2010-05-18 00:00,1225.226,1228.445,1206.321,1212.948,1425
2010-05-19 00:00,1212.782,1219.449,1186.452,1196.223,1413
2010-05-20 00:00,1196.232,1197.536,1166.476,1170.585,1418
2010-05-21 00:00,1170.577,1187.333,1168.848,1176.334,1039
2010-05-23 00:00,1177.257,1184.838,1174.834,1183.925,380
2010-05-24 00:00,1183.904,1196.421,1181.642,1192.503,1419
2010-05-25 00:00,1192.519,1205.266,1185.445,1203.225,1417
2010-05-26 00:00,1203.239,1216.169,1202.705,1214.27,1407
2010-05-27 00:00,1214.358,1217.782,1205.082,1209.583,1417
2010-05-28 00:00,1209.487,1214.837,1201.745,1213.667,1027
2010-05-30 00:00,1212.558,1214.176,1208.898,1211.887,356
2010-05-31 00:00,1211.829,1221.705,1210.518,1220.393,1288
2010-06-01 00:00,1220.321,1228.092,1215.839,1223.471,1412
2010-06-02 00:00,1223.429,1224.904,1213.53,1221.509,1411
2010-06-03 00:00,1221.434,1224.056,1202.268,1205.986,1412
2010-06-04 00:00,1206.061,1219.57,1196.605,1219.262,1049
2010-06-06 00:00,1218.647,1219.861,1213.7,1217.469,361
2010-06-07 00:00,1217.396,1243.76,1209.897,1237.182,1414
2010-06-08 00:00,1237.161,1251.055,1233.097,1235.87,1432
2010-06-09 00:00,1235.816,1238.39,1222.104,1230.998,1414
2010-06-10 00:00,1231.105,1231.902,1214.967,1220.099,1415
2010-06-11 00:00,1220.044,1230.138,1216.269,1226.081,1049
2010-06-13 00:00,1225.57,1232.053,1225.537,1229.205,347
2010-06-14 00:00,1229.036,1233.568,1216.163,1220.179,1410
2010-06-15 00:00,1220.101,1236.169,1219.337,1232.72,1410
2010-06-16 00:00,1232.68,1236.988,1226.995,1231.913,1403
2010-06-17 00:00,1231.873,1250.232,1230.513,1242.918,1400
2010-06-18 00:00,1242.923,1262.064,1242.095,1256.227,1050
2010-06-20 00:00,1256.449,1260.583,1255.078,1257.491,348
2010-06-21 00:00,1257.568,1264.288,1230.472,1239.334,1415
2010-06-22 00:00,1239.348,1242.186,1231.882,1239.258,1413
2010-06-23 00:00,1239.3,1245.895,1223.806,1235.778,1409
2010-06-24 00:00,1235.797,1247.77,1227.764,1244.018,1422
2010-06-25 00:00,1243.964,1257.666,1241.025,1255.072,1044
2010-06-27 00:00,1254.19,1257.992,1252.583,1254.439,351
2010-06-28 00:00,1254.143,1262.181,1235.377,1238.341,1411
2010-06-29 00:00,1238.309,1244.521,1227.257,1240.158,1405
2010-06-30 00:00,1240.045,1246.941,1234.549,1239.307,1410
2010-07-01 00:00,1239.275,1243.478,1196.265,1207.136,1418
2010-07-02 00:00,1207.221,1212.74,1200.91,1210.618,1025
2010-07-04 00:00,1210.837,1213.716,1209.457,1213.454,352
2010-07-05 00:00,1213.664,1214.024,1202.272,1205.579,1279
2010-07-06 00:00,1205.496,1212.934,1189.179,1193.686,1409
2010-07-07 00:00,1193.726,1206.215,1184.908,1205.486,1422
2010-07-08 00:00,1205.426,1207.456,1187.631,1198.061,1414
2010-07-09 00:00,1198.025,1213.179,1194.687,1211.25,1045
2010-07-11 00:00,1211.498,1212.567,1207.741,1209.164,350
2010-07-12 00:00,1208.968,1209.984,1195.347,1198.871,1407
2010-07-13 00:00,1198.738,1217.398,1196.927,1211.519,1410
2010-07-14 00:00,1211.248,1217.411,1202.397,1211.46,1404
2010-07-15 00:00,1211.358,1216.739,1203.733,1208.467,1405
2010-07-16 00:00,1208.418,1208.903,1185.81,1192.478,1049
2010-07-18 00:00,1192.87,1193.986,1190.428,1192.446,358
2010-07-19 00:00,1192.385,1194.449,1176.933,1182.027,1418
2010-07-20 00:00,1182.042,1193.265,1175.354,1190.386,1413
2010-07-21 00:00,1190.25,1197.382,1183.083,1184.736,1407
2010-07-22 00:00,1184.769,1199.75,1180.847,1194.599,1409
2010-07-23 00:00,1194.525,1203.632,1184.655,1188.531,1048
2010-07-25 00:00,1188.773,1192.312,1187.253,1192.217,351
2010-07-26 00:00,1191.994,1194.062,1179.318,1184.379,1406
2010-07-27 00:00,1184.338,1186.689,1157.739,1163.043,1407
2010-07-28 00:00,1162.935,1166.389,1156.929,1165.714,1412
2010-07-29 00:00,1165.721,1169.083,1159.025,1167.607,1404
2010-07-30 00:00,1167.685,1182.895,1166.889,1180.457,1047
2010-08-01 00:00,1181.097,1183.524,1179.05,1183.009,355
2010-08-02 00:00,1182.954,1189.79,1174.217,1182.82,1424
2010-08-03 00:00,1182.819,1194.328,1179.262,1192.841,1409
2010-08-04 00:00,1192.834,1202.528,1190.421,1194.242,1411
2010-08-05 00:00,1194.355,1199.248,1189.741,1195.611,1413
2010-08-06 00:00,1195.66,1210.459,1192.583,1204.745,1044
2010-08-08 00:00,1204.098,1205.763,1202.883,1203.733,351
2010-08-09 00:00,1203.663,1209.17,1198.621,1199.72,1381
2010-08-10 00:00,1199.634,1206.761,1190.438,1202.957,1407
2010-08-11 00:00,1202.81,1207.397,1192.071,1199.03,1409
2010-08-12 00:00,1199.072,1214.971,1197.738,1214.256,1413
2010-08-13 00:00,1214.379,1217.228,1210.907,1215.055,1042
2010-08-15 00:00,1215.013,1219.269,1213.274,1217.978,354
2010-08-16 00:00,1218.069,1226.998,1216.592,1222.2,1402
2010-08-17 00:00,1222.167,1228.089,1221.696,1225.208,1396
2010-08-18 00:00,1225.07,1232.009,1217.175,1228.788,1411
2010-08-19 00:00,1228.833,1236.937,1227.127,1231.162,1389
2010-08-20 00:00,1231.155,1232.254,1221.932,1227.548,1037
2010-08-22 00:00,1226.747,1229.104,1225.332,1227.943,354
2010-08-23 00:00,1227.814,1231.326,1219.083,1220.803,1395
2010-08-24 00:00,1220.719,1235,1210.028,1230.219,1409
2010-08-25 00:00,1230.037,1240.894,1229.341,1238.764,1417
2010-08-26 00:00,1238.753,1243.912,1232.848,1235.902,1406
2010-08-27 00:00,1235.941,1241.803,1232.41,1237.571,1038
2010-08-29 00:00,1237.471,1238.132,1233.821,1235.652,347
2010-08-30 00:00,1235.585,1238.009,1233.15,1236.592,1399
2010-08-31 00:00,1236.472,1249.491,1231.442,1246.024,1407
2010-09-01 00:00,1246.032,1254.303,1242.268,1245.708,1409
2010-09-02 00:00,1245.679,1252.844,1244.746,1249.743,1398
2010-09-03 00:00,1249.75,1253.522,1238.217,1246.147,1020
2010-09-05 00:00,1247.71,1249.086,1245.963,1247.662,339
2010-09-06 00:00,1247.827,1250.624,1246.791,1248.463,1398
2010-09-07 00:00,1248.359,1258.593,1244.055,1256.246,1399
2010-09-08 00:00,1256.286,1261.836,1252.358,1254.623,1407
2010-09-09 00:00,1254.678,1258.511,1242.259,1245.453,1400
2010-09-10 00:00,1245.369,1250.153,1236.496,1245.764,1035
2010-09-12 00:00,1243.168,1246.133,1241.568,1245.103,353
2010-09-13 00:00,1245.165,1249.889,1240.754,1249.523,1403
2010-09-14 00:00,1249.61,1274.288,1247.961,1267.182,1419
2010-09-15 00:00,1267.256,1271.559,1263.338,1266.357,1415
2010-09-16 00:00,1266.407,1277.511,1264.221,1274.753,1405
2010-09-17 00:00,1274.875,1282.343,1271.673,1273.733,1046
2010-09-19 00:00,1273.048,1279.724,1273.021,1277.439,356
2010-09-20 00:00,1277.789,1283.159,1276.557,1278.167,1424
2010-09-21 00:00,1278.275,1290.001,1270.853,1288.085,1433
2010-09-22 00:00,1288.143,1295.883,1286.293,1292.547,1419
2010-09-23 00:00,1292.518,1295.728,1286.7,1292.35,1419
2010-09-24 00:00,1292.334,1299.454,1291.245,1295.951,1049
2010-09-26 00:00,1295.597,1297.321,1294.287,1295.88,349
2010-09-27 00:00,1295.74,1299.551,1291.11,1293.078,1411
2010-09-28 00:00,1293.145,1309.767,1283.51,1308.659,1410
2010-09-29 00:00,1308.53,1312.904,1305.254,1307.208,1411
2010-09-30 00:00,1307.219,1315.179,1296.171,1309.142,1420
2010-10-01 00:00,1309.156,1319.757,1308.18,1318.475,1034
2010-10-03 00:00,1316.969,1319.74,1314.87,1316.386,358
2010-10-04 00:00,1316.424,1319.466,1311.574,1314.972,1411
2010-10-05 00:00,1314.963,1343.708,1312.803,1342.802,1403
2010-10-06 00:00,1342.988,1352.408,1341.841,1351.815,1405
2010-10-07 00:00,1351.783,1364.45,1325.177,1333.267,1410
2010-10-08 00:00,1333.206,1349.406,1324.627,1345.06,1025
2010-10-10 00:00,1344.547,1354.847,1344.529,1352.293,347
2010-10-11 00:00,1352.309,1354.871,1340.141,1350.237,1418
2010-10-12 00:00,1350.392,1358.309,1339.908,1356.503,1410
2010-10-13 00:00,1356.56,1378.76,1354.085,1376.627,1415
2010-10-14 00:00,1376.601,1386.367,1369.953,1379.74,1417
2010-10-15 00:00,1379.652,1384.974,1362.494,1367.881,1048
2010-10-17 00:00,1367.819,1370.263,1355.688,1358.22,353
2010-10-18 00:00,1358.304,1374.557,1352.698,1368.464,1417
2010-10-19 00:00,1368.365,1370.138,1329.048,1337.187,1415
2010-10-20 00:00,1337.375,1348.638,1332.468,1343.201,1416
2010-10-21 00:00,1343.206,1347.701,1317.706,1328.047,1414
2010-10-22 00:00,1328.073,1328.151,1314.73,1327.902,1047
2010-10-24 00:00,1326.922,1338.944,1326.299,1338.603,363
2010-10-25 00:00,1338.491,1348.563,1333.369,1338.859,1414
2010-10-26 00:00,1338.897,1343.166,1327.768,1333.98,1412
2010-10-27 00:00,1333.996,1335.975,1319.041,1327.343,1421
2010-10-28 00:00,1327.185,1345.118,1322.545,1340.438,1409
2010-10-29 00:00,1340.481,1358.869,1335.103,1358.798,1045
2010-10-31 00:00,1356.698,1364.809,1356.212,1358.428,359
2010-11-01 00:00,1358.444,1365.168,1348.735,1355.056,1412
2010-11-02 00:00,1355.286,1359.262,1350.082,1354.393,1404
2010-11-03 00:00,1354.466,1363.796,1325.51,1356.115,1419
2010-11-04 00:00,1356.205,1393.687,1352.992,1389.688,1417
2010-11-05 00:00,1389.759,1397.689,1374.342,1393.074,1050
2010-11-07 00:00,1392.795,1397.957,1388.265,1389.523,295
2010-11-08 00:00,1389.351,1412.582,1386.583,1408.567,1415
2010-11-09 00:00,1408.575,1423.9,1383.036,1395.285,1414
2010-11-10 00:00,1395.355,1409.636,1383.765,1407.008,1414
2010-11-11 00:00,1406.895,1417.559,1386.583,1388.895,1414
2010-11-12 00:00,1388.896,1395.191,1359.718,1368.074,1110
2010-11-14 00:00,1368.348,1375.839,1367.494,1367.57,296
2010-11-15 00:00,1367.573,1376.76,1355.691,1359.334,1409
2010-11-16 00:00,1359.277,1364.528,1329.542,1337.127,1415
2010-11-17 00:00,1337.129,1350.671,1330.954,1350.25,1415
2010-11-18 00:00,1350.269,1362.321,1346.821,1354.324,1419
2010-11-19 00:00,1354.293,1362.088,1341.571,1352.872,1110
2010-11-21 00:00,1352.875,1361.233,1352.868,1359.763,293
2010-11-22 00:00,1359.748,1367.393,1348.192,1362.088,1416
2010-11-23 00:00,1362.045,1382.398,1355.923,1374.149,1414
2010-11-24 00:00,1374.13,1381.321,1367.949,1371.472,1416
2010-11-25 00:00,1371.478,1374.925,1369.869,1372.998,1272
2010-11-26 00:00,1372.997,1373.537,1350.851,1361.943,987
2010-11-28 00:00,1363.093,1364.577,1353.123,1363.582,296
2010-11-29 00:00,1363.596,1369.244,1355.036,1365.211,1421
2010-11-30 00:00,1365.236,1389.746,1362.788,1387.758,1422
2010-12-01 00:00,1387.786,1396.895,1381.762,1391.804,1415
2010-12-02 00:00,1391.783,1398.484,1382.971,1390.769,1417
2010-12-03 00:00,1390.652,1415.315,1385.556,1413.412,1108
2010-12-05 00:00,1413.41,1414.346,1408.92,1411.497,294
2010-12-06 00:00,1411.468,1427.286,1410.195,1422.97,1419
2010-12-07 00:00,1422.886,1430.943,1388.137,1391.034,1417
2010-12-08 00:00,1391.082,1400.104,1371.428,1387.351,1422
2010-12-09 00:00,1387.341,1394.225,1380.599,1389.848,1414
2010-12-10 00:00,1389.947,1392.1,1371.95,1385.44,1109
2010-12-12 00:00,1382.9,1388.059,1380.283,1387.168,297
2010-12-13 00:00,1387.151,1405.214,1385.773,1403.598,1419
2010-12-14 00:00,1403.61,1407.934,1391.847,1395.429,1408
2010-12-15 00:00,1395.389,1396.88,1377.46,1381.376,1424
2010-12-16 00:00,1381.39,1386.31,1361.948,1376.192,1420
2010-12-17 00:00,1376.198,1378.723,1364.764,1374.877,1110
2010-12-19 00:00,1374.751,1385.18,1373.732,1383.93,297
2010-12-20 00:00,1383.961,1388.034,1375.917,1386.769,1411
2010-12-21 00:00,1386.748,1392.064,1380.785,1389.565,1411
2010-12-22 00:00,1389.536,1390.933,1382.84,1387.062,1406
2010-12-23 00:00,1387.124,1388.169,1372.168,1380.03,1299
2010-12-24 00:00,1380.012,1384.795,1380.012,1383.843,663
2010-12-26 00:00,1383.84,1383.85,1371.8,1383.538,296
2010-12-27 00:00,1383.521,1390.564,1377.643,1390.52,1412
2010-12-28 00:00,1390.432,1406.783,1388.024,1404.127,1424
2010-12-29 00:00,1404.212,1414.021,1400.926,1412.9,1405
2010-12-30 00:00,1412.887,1414.556,1401.901,1406.925,1404
2010-12-31 00:00,1406.896,1420.923,1405.408,1418.881,1077
2011-01-02 00:00,1419.1,1420.69,1413.903,1415.604,299
2011-01-03 00:00,1415.651,1423.774,1412.631,1415.797,1414
2011-01-04 00:00,1415.756,1417.126,1374.672,1382.919,1411
2011-01-05 00:00,1382.951,1384.442,1363.819,1375.782,1411
2011-01-06 00:00,1375.811,1379.793,1364.434,1370.35,1416
2011-01-07 00:00,1370.4,1378.75,1352.95,1368.8,1106
2011-01-09 00:00,1369,1375.916,1367.45,1373.846,303
2011-01-10 00:00,1373.837,1377.471,1365.64,1375.766,1417
2011-01-11 00:00,1375.709,1386.529,1372.973,1385.373,1409
2011-01-12 00:00,1385.399,1388.771,1376.513,1387.028,1411
2011-01-13 00:00,1387.059,1392.973,1369.453,1376.488,1412
2011-01-14 00:00,1376.452,1378.044,1354.939,1361.581,1088
2011-01-16 00:00,1360.65,1365.741,1358.652,1364.944,302
2011-01-17 00:00,1364.912,1365.705,1357.341,1363.131,1279
2011-01-18 00:00,1363.16,1376.183,1363.121,1373.211,1413
2011-01-19 00:00,1373.207,1379.206,1366.993,1369.273,1416
2011-01-20 00:00,1369.31,1371.262,1343.146,1348.28,1418
2011-01-21 00:00,1348.232,1350.28,1337.705,1342.282,1109
2011-01-23 00:00,1342.03,1353.004,1341.408,1352.383,301
2011-01-24 00:00,1352.407,1352.918,1330.117,1333.109,1422
2011-01-25 00:00,1333.152,1335.377,1322.844,1333.523,1418
2011-01-26 00:00,1333.476,1347.909,1324.944,1346.384,1413
2011-01-27 00:00,1346.365,1346.578,1308.232,1314.291,1419
2011-01-28 00:00,1314.314,1347.029,1309.724,1336.552,1110
2011-01-30 00:00,1338.005,1345.762,1336.955,1339.231,284
2011-01-31 00:00,1339.217,1339.326,1323.005,1337.128,1416
2011-02-01 00:00,1337.109,1342.939,1325.229,1342.086,1416
2011-02-02 00:00,1342.098,1342.885,1326.535,1334.708,1414
2011-02-03 00:00,1334.633,1355.789,1325.303,1350.88,1426
2011-02-04 00:00,1350.823,1358.03,1345.28,1348.473,1108
2011-02-06 00:00,1348.23,1348.497,1343.08,1346.502,296
2011-02-07 00:00,1346.512,1353.061,1345.022,1350.372,1411
2011-02-08 00:00,1350.397,1368.016,1348.611,1362.442,1422
2011-02-09 00:00,1362.448,1366.896,1357.818,1362.689,1414
2011-02-10 00:00,1362.648,1366.127,1351.69,1364.07,1418
2011-02-11 00:00,1364.074,1368.351,1353.922,1356.459,1110
2011-02-13 00:00,1355.924,1357.838,1353.939,1357.109,299
2011-02-14 00:00,1357.262,1366.704,1356.211,1364.397,1423
2011-02-15 00:00,1364.459,1376.617,1362.99,1373.392,1417
2011-02-16 00:00,1373.385,1381.996,1368.348,1377.077,1417
2011-02-17 00:00,1377.076,1384.927,1376.21,1383.923,1420
2011-02-18 00:00,1383.4,1392,1381.623,1389.873,1110
2011-02-20 00:00,1388.481,1396.196,1388.264,1394.435,302
2011-02-21 00:00,1394.418,1410.73,1393.31,1402.113,1277
2011-02-22 00:00,1402.12,1406.379,1392.766,1399.485,1410
2011-02-23 00:00,1399.522,1416.622,1397.455,1410.698,1420
2011-02-24 00:00,1410.686,1418.157,1395.19,1404.181,1422
2011-02-25 00:00,1404.227,1411.601,1399.714,1410.23,1109
2011-02-27 00:00,1409.001,1415.047,1407.866,1414.055,301
2011-02-28 00:00,1414.037,1416.405,1404.73,1411.868,1413
2011-03-01 00:00,1411.888,1434.904,1410.938,1428.932,1419
2011-03-02 00:00,1428.876,1440.167,1427.706,1434.177,1421
2011-03-03 00:00,1434.143,1436.302,1410.181,1417.74,1412
2011-03-04 00:00,1417.772,1432.15,1414.54,1430.722,1110
2011-03-06 00:00,1431.2,1437.621,1429.505,1437.603,299
2011-03-07 00:00,1437.589,1444.44,1427.632,1430.328,1411
2011-03-08 00:00,1429.962,1436.76,1423.146,1426.562,1416
2011-03-09 00:00,1426.814,1436.189,1423.046,1428.789,1415
2011-03-10 00:00,1428.837,1431.322,1402.75,1416.936,1416
2011-03-11 00:00,1416.945,1424.275,1404.494,1417.631,1108
2011-03-13 00:00,1417.102,1431.551,1416.598,1421.539,362
2011-03-14 00:00,1421.574,1430.511,1417.756,1419.316,1413
2011-03-15 00:00,1419.348,1419.733,1382.604,1395.966,1416
2011-03-16 00:00,1395.97,1406.017,1386.658,1391.77,1420
2011-03-17 00:00,1391.92,1412.46,1390.29,1412.422,1413
2011-03-18 00:00,1412.47,1423.93,1409.63,1418.17,1050
2011-03-20 00:00,1418.031,1428.767,1417.976,1427.973,361
2011-03-21 00:00,1428.013,1434.804,1425.075,1430.202,1409
2011-03-22 00:00,1430.197,1432.06,1419.458,1427.885,1415
2011-03-23 00:00,1427.932,1440.979,1425.915,1437.972,1415
2011-03-24 00:00,1438.025,1447.701,1423.821,1433.576,1418
2011-03-25 00:00,1433.626,1437.782,1422.449,1429.561,1050
2011-03-27 00:00,1429.306,1429.42,1423.956,1426.223,361
2011-03-28 00:00,1426.205,1426.626,1410.155,1418.435,1414
2011-03-29 00:00,1418.443,1423.251,1411.051,1416.368,1418
2011-03-30 00:00,1416.383,1429.82,1411.845,1425.92,1414
2011-03-31 00:00,1425.872,1439.478,1425.24,1430.754,1416
2011-04-01 00:00,1430.67,1436.018,1413.108,1428.534,1050
2011-04-03 00:00,1428.145,1431.077,1427.133,1429.86,362
2011-04-04 00:00,1429.829,1438.681,1429.545,1436.494,1416
2011-04-05 00:00,1436.269,1457.05,1429.833,1453.796,1417
2011-04-06 00:00,1453.807,1462.186,1452.677,1456.462,1419
2011-04-07 00:00,1456.37,1465.532,1452.558,1464.942,1419
2011-04-08 00:00,1464.938,1475.012,1464.636,1474.558,1050
2011-04-10 00:00,1474.495,1476.261,1471.318,1471.987,352
2011-04-11 00:00,1471.972,1475.63,1454.108,1455.565,1413
2011-04-12 00:00,1455.597,1467.037,1445.543,1455.559,1417
2011-04-13 00:00,1455.53,1462.015,1451.067,1459.192,1416
2011-04-14 00:00,1459.183,1479.24,1452.276,1474.22,1419
2011-04-15 00:00,1474.172,1487.92,1471.42,1486.572,1050
2011-04-17 00:00,1485.575,1488.629,1484.317,1485.462,362
2011-04-18 00:00,1485.422,1497.612,1477.32,1489.87,1412
2011-04-19 00:00,1489.838,1499.603,1487.515,1497.909,1419
2011-04-20 00:00,1497.901,1508.258,1494.96,1505.557,1416
2011-04-21 00:00,1505.54,1508.961,1500.548,1504.2,1295
2011-04-22 00:00,1504.188,1510.522,1503.546,1507.248,678
2011-04-24 00:00,1509.152,1513.425,1507.723,1512.266,357
2011-04-25 00:00,1512.342,1518.113,1495.511,1496.725,1413
2011-04-26 00:00,1496.723,1509.972,1492.995,1507.559,1419
2011-04-27 00:00,1507.535,1530.448,1503.023,1527.655,1415
2011-04-28 00:00,1527.738,1538.353,1524.48,1533.03,1420
2011-04-29 00:00,1532.98,1569.33,1531.763,1562.823,1050
2011-05-01 00:00,1563.348,1576.415,1540.201,1546.202,354
2011-05-02 00:00,1546.154,1574.786,1534.479,1544.765,1416
2011-05-03 00:00,1544.735,1550.996,1526.985,1533.124,1414
2011-05-04 00:00,1533.138,1543.218,1506.031,1517.896,1421
2011-05-05 00:00,1517.924,1521.904,1462.394,1489.276,1419
2011-05-06 00:00,1489.305,1498.284,1476.672,1495.273,1050
2011-05-08 00:00,1493.851,1501.388,1489.87,1501.388,370
2011-05-09 00:00,1501.434,1513.853,1498.543,1511.856,1420
2011-05-10 00:00,1511.819,1523.168,1505.837,1520.958,1418
